Date,Day,Lecture_Number,Start_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled,Students_Present,Attendance_Pct,Session_Type,Test_Week,Assignment_Due,Holiday_Near,Day_of_Semester,Week_Number,Month,Day_of_Month,Is_Weekend,Time_of_Day,Lecture_DateTime,Prev_Lecture_Pct,Rolling_3_Avg,Rolling_7_Avg,Monthly_Avg_Attendance,Consecutive_Lecture_Count,Gap_Hours,Attendance_Risk,Attendance_Risk_Code
2026-02-28,Saturday,1,09:00 AM,Advanced DBMS,Ishwari Gaikwad,4,MCA,A,Auditorium,180,124,68.89,Theory,0,0,0,55,8,2,28,1,Morning,2026-02-28 09:00:00,80.56,81.85333333333334,87.70000000000002,78.2251832460733,1,20.75,WARNING,1
2026-02-28,Saturday,5,02:00 PM,Web Development,Akash Upadhayay,4,MCA,A,Lab 2,180,164,91.11,Practical,0,0,0,55,8,2,28,1,Afternoon,2026-02-28 14:00:00,68.89,83.14999999999999,84.28714285714287,78.2008093994778,2,5.0,SAFE,2
2026-02-28,Saturday,6,03:00 PM,Cloud Computing,Prof. Deshmukh,2,MCA,A,Lab 2,180,137,76.11,Practical,0,0,0,55,8,2,28,1,Afternoon,2026-02-28 15:00:00,91.11,80.18666666666667,84.44571428571429,78.23442708333333,3,1.0,SAFE,2
2026-03-01,Monday,1,09:00 AM,Machine Learning,Prof. Patil,2,MCA,A,Room 201,180,130,72.22,Theory,0,0,0,56,8,3,1,0,Morning,2026-03-01 09:00:00,76.11,78.70333333333333,82.62,77.55704545454546,1,18.0,WARNING,1
2026-03-02,Monday,3,11:15 AM,HR Analytics,Prof. Sharma,2,MCA,A,Auditorium,180,152,84.44,Theory,0,0,0,57,9,3,2,0,Morning,2026-03-02 11:15:00,72.22,79.81333333333333,79.12714285714286,77.53977346278317,1,26.25,SAFE,2
2026-03-02,Monday,3,11:15 AM,Cloud Computing,Prof. Sharma,2,MCA,A,Room 201,180,118,65.56,Theory,1,0,0,57,9,3,2,0,Morning,2026-03-02 11:15:00,84.44,77.58999999999999,81.90428571428572,77.56203225806452,2,24.0,WARNING,1
2026-03-02,Monday,4,12:15 PM,Machine Learning,Prof. Kulkarni,2,MCA,A,Lab 2,180,139,77.22,Practical,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 12:15:00,65.56,74.07333333333334,76.98428571428572,77.52344051446946,3,1.0,SAFE,2
2026-03-02,Monday,5,02:00 PM,Cloud Computing,Prof. Sharma,2,MCA,A,Lab 1,180,164,91.11,Practical,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 14:00:00,77.22,75.74,76.50714285714285,77.52246794871795,4,1.75,SAFE,2
2026-03-02,Monday,6,03:00 PM,Python Programming,Prof. Patil,2,MCA,A,Auditorium,180,108,60.0,Theory,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 15:00:00,91.11,77.96333333333332,79.68142857142857,77.5658785942492,5,1.0,WARNING,1
2026-03-03,Tuesday,1,09:00 AM,Web Development,Ishwari Gaikwad,4,MCA,A,Auditorium,180,134,74.44,Theory,0,1,0,58,9,3,3,0,Morning,2026-03-03 09:00:00,60.0,76.11,75.23714285714286,77.50993630573248,1,18.0,WARNING,1
2026-03-03,Tuesday,3,11:15 AM,Python Programming,Prof. Sharma,2,MCA,A,Lab 2,180,168,93.33,Practical,0,0,0,58,9,3,3,0,Morning,2026-03-03 11:15:00,74.44,75.18333333333334,74.99857142857142,77.50019047619048,2,2.25,SAFE,2
2026-03-03,Tuesday,4,12:15 PM,Cloud Computing,Prof. Patil,4,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0,58,9,3,3,0,Afternoon,2026-03-03 12:15:00,93.33,75.92333333333333,78.01428571428572,77.55028481012658,3,1.0,SAFE,2
2026-03-03,Tuesday,4,12:15 PM,Financial Management,Prof. Sharma,4,MCA,A,Lab 1,180,158,87.78,Practical,0,1,0,58,9,3,3,0,Afternoon,2026-03-03 12:15:00,97.78,88.51666666666665,79.92,77.61410094637223,4,24.0,SAFE,2
2026-03-03,Tuesday,4,12:15 PM,Cloud Computing,Ishwari Gaikwad,4,MCA,A,Room 202,180,151,83.89,Theory,0,0,0,58,9,3,3,0,Afternoon,2026-03-03 12:15:00,87.78,92.96333333333332,83.0942857142857,77.64606918238994,5,24.0,SAFE,2
2026-03-03,Tuesday,6,03:00 PM,Cloud Computing,Ishwari Gaikwad,4,MCA,A,Lab 1,180,151,83.89,Practical,0,0,0,58,9,3,3,0,Afternoon,2026-03-03 15:00:00,83.89,89.81666666666666,84.04714285714284,77.66564263322884,6,2.75,SAFE,2
2026-03-04,Wednesday,1,09:00 AM,Web Development,Ishwari Gaikwad,2,MCA,A,Lab 1,180,166,92.22,Practical,0,0,0,59,9,3,4,0,Morning,2026-03-04 09:00:00,83.89,85.18666666666667,83.01571428571428,77.68509375,1,18.0,SAFE,2
2026-03-04,Wednesday,2,10:00 AM,Advanced DBMS,Prof. Deshmukh,2,MCA,A,Lab 2,180,169,93.89,Practical,0,0,0,59,9,3,4,0,Morning,2026-03-04 10:00:00,92.22,86.66666666666667,87.61857142857141,77.73037383177571,2,1.0,SAFE,2
2026-03-04,Wednesday,3,11:15 AM,Advanced DBMS,Prof. Deshmukh,4,MCA,A,Lab 2,180,153,85.0,Practical,0,0,0,59,9,3,4,0,Morning,2026-03-04 11:15:00,93.89,90.0,90.39714285714285,77.78055900621118,3,1.25,SAFE,2
2026-03-04,Wednesday,3,11:15 AM,Cloud Computing,Prof. Kulkarni,4,MCA,A,Lab 2,180,164,91.11,Practical,1,0,0,59,9,3,4,0,Morning,2026-03-04 11:15:00,85.0,90.37,89.20714285714287,77.80291021671826,4,24.0,SAFE,2
2026-03-04,Wednesday,4,12:15 PM,Python Programming,Prof. Deshmukh,4,MCA,A,Room 202,180,131,72.78,Theory,0,0,1,59,9,3,4,0,Afternoon,2026-03-04 12:15:00,91.11,90.0,88.25428571428571,77.84398148148148,5,1.0,WARNING,1
2026-03-04,Wednesday,4,12:15 PM,Cloud Computing,Prof. Patil,2,MCA,A,Room 202,180,169,93.89,Theory,0,0,0,59,9,3,4,0,Afternoon,2026-03-04 12:15:00,72.78,82.96333333333334,86.11142857142859,77.8284,6,24.0,SAFE,2
2026-03-04,Wednesday,5,02:00 PM,Python Programming,Prof. Deshmukh,4,MCA,A,Auditorium,180,89,49.17,Theory,0,0,0,59,9,3,4,0,Afternoon,2026-03-04 14:00:00,93.89,85.92666666666666,87.54,77.87766871165644,7,1.75,CRITICAL,0
2026-03-04,Wednesday,5,02:00 PM,Cloud Computing,Prof. Kulkarni,4,MCA,A,Auditorium,180,138,76.67,Theory,0,0,0,59,9,3,4,0,Afternoon,2026-03-04 14:00:00,49.17,71.94666666666667,82.58,77.78987767584098,8,24.0,SAFE,2
2026-03-04,Wednesday,6,03:00 PM,HR Analytics,Akash Upadhayay,2,MCA,A,Lab 1,180,147,81.67,Practical,0,0,0,59,9,3,4,0,Afternoon,2026-03-04 15:00:00,76.67,73.24333333333334,80.35857142857142,77.78646341463414,9,1.0,SAFE,2
2026-03-05,Thursday,3,11:15 AM,HR Analytics,Prof. Kulkarni,4,MCA,A,Lab 2,180,162,90.0,Practical,0,0,0,60,9,3,5,0,Morning,2026-03-05 11:15:00,81.67,69.17,78.61285714285714,77.79826747720365,1,20.25,SAFE,2
2026-03-05,Thursday,4,12:15 PM,Advanced DBMS,Akash Upadhayay,4,MCA,A,Lab 1,180,140,77.78,Practical,1,0,0,60,9,3,5,0,Afternoon,2026-03-05 12:15:00,90.0,82.77999999999999,79.32714285714285,77.83524242424242,2,1.0,SAFE,2
2026-03-05,Thursday,5,02:00 PM,HR Analytics,Akash Upadhayay,2,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0,60,9,3,5,0,Afternoon,2026-03-05 14:00:00,77.78,83.14999999999999,77.42285714285715,77.83507552870091,3,1.75,SAFE,2
2026-03-06,Friday,1,09:00 AM,Web Development,Prof. Sharma,2,MCA,A,Lab 2,180,149,82.78,Practical,0,1,0,61,9,3,6,0,Morning,2026-03-06 09:00:00,97.78,88.52,80.99428571428572,77.89515060240963,1,19.0,SAFE,2
2026-03-06,Friday,1,09:00 AM,Machine Learning,Prof. Kulkarni,4,MCA,A,Auditorium,180,180,100.0,Theory,0,0,0,61,9,3,6,0,Morning,2026-03-06 09:00:00,82.78,86.11333333333333,79.40714285714286,77.90981981981983,2,24.0,SAFE,2
2026-03-06,Friday,1,09:00 AM,HR Analytics,Akash Upadhayay,2,MCA,A,Room 201,180,140,77.78,Theory,0,0,0,61,9,3,6,0,Morning,2026-03-06 09:00:00,100.0,93.52,86.66857142857144,77.97595808383234,3,24.0,SAFE,2
2026-03-06,Friday,3,11:15 AM,HR Analytics,Prof. Kulkarni,4,MCA,A,Room 201,180,157,87.22,Theory,0,0,0,61,9,3,6,0,Morning,2026-03-06 11:15:00,77.78,86.85333333333334,86.82714285714285,77.97537313432836,4,2.25,SAFE,2
2026-03-06,Friday,5,02:00 PM,Financial Management,Akash Upadhayay,2,MCA,A,Room 201,180,142,78.89,Theory,0,0,0,61,9,3,6,0,Afternoon,2026-03-06 14:00:00,87.22,88.33333333333333,87.62,78.00288690476191,5,2.75,SAFE,2
2026-03-06,Friday,5,02:00 PM,Web Development,Prof. Sharma,2,MCA,A,Room 201,180,89,49.17,Theory,0,0,0,61,9,3,6,0,Afternoon,2026-03-06 14:00:00,78.89,81.29666666666667,86.03285714285714,78.00551928783383,6,24.0,CRITICAL,0
2026-03-07,Saturday,1,09:00 AM,Advanced DBMS,Prof. Deshmukh,4,MCA,A,Room 201,180,141,78.33,Theory,0,0,0,62,9,3,7,1,Morning,2026-03-07 09:00:00,49.17,71.76,81.94571428571429,77.92020710059171,1,19.0,SAFE,2
2026-03-07,Saturday,2,10:00 AM,Python Programming,Prof. Deshmukh,4,MCA,A,Room 202,180,126,70.0,Theory,0,0,0,62,9,3,7,1,Morning,2026-03-07 10:00:00,78.33,68.79666666666667,79.16714285714285,77.92141592920355,2,1.0,WARNING,1
2026-03-07,Saturday,4,12:15 PM,Machine Learning,Prof. Sharma,2,MCA,A,Room 201,180,100,55.56,Theory,1,0,1,62,9,3,7,1,Afternoon,2026-03-07 12:15:00,70.0,65.83333333333333,77.34142857142857,77.89811764705883,3,2.25,WARNING,1
2026-03-07,Saturday,5,02:00 PM,Financial Management,Ishwari Gaikwad,4,MCA,A,Lab 2,180,140,77.78,Practical,0,0,0,62,9,3,7,1,Afternoon,2026-03-07 14:00:00,55.56,67.96333333333332,70.99285714285715,77.83260997067448,4,1.75,SAFE,2
2026-03-07,Saturday,5,02:00 PM,Web Development,Prof. Kulkarni,4,MCA,A,Auditorium,180,119,66.11,Theory,0,0,0,62,9,3,7,1,Afternoon,2026-03-07 14:00:00,77.78,67.78,70.99285714285715,77.83245614035089,5,24.0,WARNING,1
2026-03-08,Monday,3,11:15 AM,Advanced DBMS,Prof. Deshmukh,4,MCA,A,Room 202,180,137,76.11,Theory,0,0,0,63,9,3,8,0,Morning,2026-03-08 11:15:00,66.11,66.48333333333333,67.97714285714287,77.79827988338192,1,21.25,SAFE,2
2026-03-08,Monday,3,11:15 AM,HR Analytics,Prof. Deshmukh,2,MCA,A,Lab 1,180,132,73.33,Practical,1,0,0,63,9,3,8,0,Morning,2026-03-08 11:15:00,76.11,73.33333333333333,67.58000000000001,77.79337209302325,2,24.0,WARNING,1
2026-03-08,Monday,4,12:15 PM,Web Development,Prof. Patil,2,MCA,A,Auditorium,180,112,62.22,Theory,1,0,0,63,9,3,8,0,Afternoon,2026-03-08 12:15:00,73.33,71.85000000000001,71.03142857142858,77.7804347826087,3,1.0,WARNING,1
2026-03-08,Monday,5,02:00 PM,HR Analytics,Akash Upadhayay,2,MCA,A,Room 201,180,160,88.89,Theory,0,0,0,63,9,3,8,0,Afternoon,2026-03-08 14:00:00,62.22,70.55333333333333,68.72999999999999,77.73546242774567,4,1.75,SAFE,2
2026-03-08,Monday,5,02:00 PM,Python Programming,Prof. Sharma,4,MCA,A,Room 201,180,126,70.0,Theory,0,1,1,63,9,3,8,0,Afternoon,2026-03-08 14:00:00,88.89,74.81333333333333,71.42857142857143,77.76760806916427,5,24.0,WARNING,1
2026-03-08,Monday,6,03:00 PM,HR Analytics,Prof. Kulkarni,2,MCA,A,Room 201,180,140,77.78,Theory,0,0,0,63,9,3,8,0,Afternoon,2026-03-08 15:00:00,70.0,73.70333333333333,73.49142857142856,77.74528735632184,6,1.0,SAFE,2
2026-03-09,Monday,1,09:00 AM,Financial Management,Prof. Deshmukh,4,MCA,A,Room 202,180,130,72.22,Theory,0,0,0,64,10,3,9,0,Morning,2026-03-09 09:00:00,77.78,78.89,73.49142857142859,77.74538681948424,1,18.0,WARNING,1
2026-03-09,Monday,4,12:15 PM,Python Programming,Akash Upadhayay,4,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0,64,10,3,9,0,Afternoon,2026-03-09 12:15:00,72.22,73.33333333333333,74.36428571428571,77.7296,2,3.25,SAFE,2
2026-03-09,Monday,5,02:00 PM,Financial Management,Akash Upadhayay,4,MCA,A,Auditorium,180,140,77.78,Theory,0,1,0,64,10,3,9,0,Afternoon,2026-03-09 14:00:00,97.78,82.59333333333333,77.46000000000001,77.78672364672364,3,1.75,SAFE,2
2026-03-09,Monday,6,03:00 PM,Python Programming,Prof. Deshmukh,2,MCA,A,Lab 2,180,133,73.89,Practical,1,0,0,64,10,3,9,0,Afternoon,2026-03-09 15:00:00,77.78,82.59333333333333,78.09571428571428,77.78670454545454,4,1.0,WARNING,1
2026-03-09,Monday,6,03:00 PM,HR Analytics,Akash Upadhayay,2,MCA,A,Lab 1,180,112,62.22,Practical,0,0,0,64,10,3,9,0,Afternoon,2026-03-09 15:00:00,73.89,83.14999999999999,79.76285714285714,77.77566572237961,5,24.0,WARNING,1
2026-03-09,Monday,6,03:00 PM,Python Programming,Prof. Kulkarni,2,MCA,A,Auditorium,180,157,87.22,Theory,0,0,0,64,10,3,9,0,Afternoon,2026-03-09 15:00:00,62.22,71.29666666666667,75.95285714285716,77.7317231638418,6,24.0,SAFE,2
2026-03-10,Tuesday,2,10:00 AM,Cloud Computing,Prof. Kulkarni,4,MCA,A,Room 201,180,135,75.0,Theory,0,0,1,65,10,3,10,0,Morning,2026-03-10 10:00:00,87.22,74.44333333333333,78.41285714285713,77.75845070422535,1,19.0,WARNING,1
2026-03-10,Tuesday,5,02:00 PM,Python Programming,Prof. Kulkarni,4,MCA,A,Room 202,180,141,78.33,Theory,0,0,0,65,10,3,10,0,Afternoon,2026-03-10 14:00:00,75.0,74.81333333333333,78.01571428571428,77.75070224719101,2,4.0,SAFE,2
2026-03-11,Wednesday,2,10:00 AM,Python Programming,Prof. Patil,2,MCA,A,Room 202,180,150,83.33,Theory,1,0,0,66,10,3,11,0,Morning,2026-03-11 10:00:00,78.33,80.18333333333332,78.88857142857144,77.75232492997199,1,20.0,SAFE,2
2026-03-11,Wednesday,5,02:00 PM,Machine Learning,Prof. Kulkarni,4,MCA,A,Room 202,180,152,84.44,Theory,0,0,0,66,10,3,11,0,Afternoon,2026-03-11 14:00:00,83.33,78.88666666666666,76.82428571428571,77.76790502793295,2,4.0,SAFE,2
2026-03-12,Thursday,3,11:15 AM,Machine Learning,Prof. Kulkarni,2,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0,67,10,3,12,0,Morning,2026-03-12 11:15:00,84.44,82.03333333333332,77.7757142857143,77.78649025069637,1,21.25,SAFE,2
2026-03-12,Thursday,3,11:15 AM,Python Programming,Prof. Kulkarni,2,MCA,A,Room 201,180,89,49.17,Theory,0,1,0,67,10,3,12,0,Morning,2026-03-12 11:15:00,97.78,88.51666666666667,81.18857142857142,77.84202777777779,2,24.0,CRITICAL,0
2026-03-12,Thursday,5,02:00 PM,Advanced DBMS,Prof. Sharma,4,MCA,A,Lab 1,180,161,89.44,Practical,0,0,0,67,10,3,12,0,Afternoon,2026-03-12 14:00:00,49.17,77.13000000000001,79.32428571428571,77.76260387811634,3,2.75,SAFE,2
2026-03-13,Friday,3,11:15 AM,Python Programming,Akash Upadhayay,4,MCA,A,Room 202,180,141,78.33,Theory,0,0,0,68,10,3,13,0,Morning,2026-03-13 11:15:00,89.44,78.79666666666667,79.64142857142858,77.79486187845305,1,21.25,SAFE,2
2026-03-13,Friday,4,12:15 PM,Financial Management,Ishwari Gaikwad,2,MCA,A,Lab 2,180,180,100.0,Practical,0,0,0,68,10,3,13,0,Afternoon,2026-03-13 12:15:00,78.33,72.31333333333333,80.11714285714285,77.79633608815426,2,1.0,SAFE,2
2026-03-13,Friday,4,12:15 PM,Python Programming,Prof. Patil,4,MCA,A,Lab 2,180,143,79.44,Practical,0,0,0,68,10,3,13,0,Afternoon,2026-03-13 12:15:00,100.0,89.25666666666666,83.21285714285715,77.85733516483516,3,24.0,SAFE,2
2026-03-13,Friday,5,02:00 PM,HR Analytics,Prof. Deshmukh,4,MCA,A,Room 201,180,154,85.56,Theory,0,0,0,68,10,3,13,0,Afternoon,2026-03-13 14:00:00,79.44,85.92333333333333,82.65714285714286,77.8616712328767,4,1.75,SAFE,2
2026-03-13,Friday,6,03:00 PM,HR Analytics,Prof. Kulkarni,4,MCA,A,Lab 1,180,89,49.17,Practical,1,0,1,68,10,3,13,0,Afternoon,2026-03-13 15:00:00,85.56,88.33333333333333,82.81714285714285,77.88270491803279,5,1.0,CRITICAL,0
2026-03-14,Saturday,2,10:00 AM,Cloud Computing,Prof. Patil,4,MCA,A,Lab 1,180,150,83.33,Practical,0,0,0,69,10,3,14,1,Morning,2026-03-14 10:00:00,49.17,71.39,75.87285714285714,77.80446866485013,1,19.0,SAFE,2
2026-03-14,Saturday,2,10:00 AM,Web Development,Ishwari Gaikwad,4,MCA,A,Lab 2,180,136,75.56,Practical,0,0,0,69,10,3,14,1,Morning,2026-03-14 10:00:00,83.33,72.68666666666667,80.75285714285714,77.81948369565217,2,24.0,SAFE,2
2026-03-14,Saturday,3,11:15 AM,Financial Management,Akash Upadhayay,4,MCA,A,Lab 2,180,161,89.44,Practical,0,0,0,69,10,3,14,1,Morning,2026-03-14 11:15:00,75.56,69.35333333333334,78.77,77.81336043360434,3,1.25,SAFE,2
2026-03-14,Saturday,4,12:15 PM,Python Programming,Prof. Patil,4,MCA,A,Room 201,180,136,75.56,Theory,0,0,0,69,10,3,14,1,Afternoon,2026-03-14 12:15:00,89.44,82.77666666666666,80.35714285714286,77.84478378378378,4,1.0,SAFE,2
2026-03-14,Saturday,6,03:00 PM,Advanced DBMS,Akash Upadhayay,2,MCA,A,Room 201,180,125,69.44,Theory,0,0,0,69,10,3,14,1,Afternoon,2026-03-14 15:00:00,75.56,80.18666666666667,76.86571428571428,77.83862533692722,5,2.75,WARNING,1
2026-03-15,Monday,2,10:00 AM,Web Development,Prof. Sharma,4,MCA,A,Lab 2,180,148,82.22,Practical,0,0,0,70,10,3,15,0,Morning,2026-03-15 10:00:00,69.44,78.14666666666666,75.43714285714285,77.81604838709677,1,19.0,SAFE,2
2026-03-15,Monday,2,10:00 AM,Cloud Computing,Akash Upadhayay,2,MCA,A,Room 201,180,149,82.78,Theory,0,0,0,70,10,3,15,0,Morning,2026-03-15 10:00:00,82.22,75.74000000000001,74.96000000000001,77.82785522788204,2,24.0,SAFE,2
2026-03-15,Monday,3,11:15 AM,HR Analytics,Akash Upadhayay,2,MCA,A,Lab 1,180,126,70.0,Practical,0,0,0,70,10,3,15,0,Morning,2026-03-15 11:15:00,82.78,78.14666666666666,79.76142857142858,77.8410962566845,3,1.25,WARNING,1
2026-03-15,Monday,3,11:15 AM,Python Programming,Akash Upadhayay,2,MCA,A,Auditorium,180,143,79.44,Theory,0,0,0,70,10,3,15,0,Morning,2026-03-15 11:15:00,70.0,78.33333333333333,77.85714285714286,77.82018666666667,4,24.0,SAFE,2
2026-03-15,Monday,5,02:00 PM,Cloud Computing,Prof. Patil,4,MCA,A,Room 202,180,137,76.11,Theory,0,0,0,70,10,3,15,0,Afternoon,2026-03-15 14:00:00,79.44,77.40666666666665,78.41142857142857,77.82449468085106,5,2.75,SAFE,2
2026-03-15,Monday,5,02:00 PM,Cloud Computing,Prof. Kulkarni,2,MCA,A,Room 202,180,111,61.67,Theory,0,1,1,70,10,3,15,0,Afternoon,2026-03-15 14:00:00,76.11,75.18333333333334,76.50714285714285,77.81994694960211,6,24.0,WARNING,1
2026-03-16,Monday,2,10:00 AM,Web Development,Prof. Deshmukh,4,MCA,A,Lab 2,180,145,80.56,Practical,0,0,0,71,11,3,16,0,Morning,2026-03-16 10:00:00,61.67,72.40666666666668,74.52285714285713,77.77722222222222,1,20.0,SAFE,2
2026-03-16,Monday,4,12:15 PM,Machine Learning,Akash Upadhayay,4,MCA,A,Room 202,180,143,79.17,Theory,0,0,0,71,11,3,16,0,Afternoon,2026-03-16 12:15:00,80.56,72.78000000000002,76.11142857142856,77.78456464379947,2,2.25,SAFE,2
2026-03-16,Monday,6,03:00 PM,Web Development,Akash Upadhayay,2,MCA,A,Room 201,180,108,60.0,Theory,0,0,0,71,11,3,16,0,Afternoon,2026-03-16 15:00:00,79.17,73.8,75.67571428571429,77.7882105263158,3,2.75,WARNING,1
2026-03-17,Tuesday,1,09:00 AM,Financial Management,Prof. Deshmukh,4,MCA,A,Lab 1,180,145,80.56,Practical,0,0,0,72,11,3,17,0,Morning,2026-03-17 09:00:00,60.0,73.24333333333334,72.42142857142856,77.74152230971129,1,18.0,SAFE,2
2026-03-17,Tuesday,1,09:00 AM,HR Analytics,Prof. Sharma,4,MCA,A,Room 201,180,147,81.67,Theory,0,0,0,72,11,3,17,0,Morning,2026-03-17 09:00:00,80.56,73.24333333333334,73.92999999999999,77.74890052356021,2,24.0,SAFE,2
2026-03-17,Tuesday,3,11:15 AM,Machine Learning,Prof. Deshmukh,4,MCA,A,Lab 2,180,171,95.0,Practical,0,0,0,72,11,3,17,0,Morning,2026-03-17 11:15:00,81.67,74.07666666666667,74.24857142857142,77.75913838120104,3,2.25,SAFE,2
2026-03-17,Tuesday,3,11:15 AM,Machine Learning,Ishwari Gaikwad,2,MCA,A,Lab 2,180,176,97.78,Practical,0,0,0,72,11,3,17,0,Morning,2026-03-17 11:15:00,95.0,85.74333333333334,76.94714285714285,77.80403645833333,4,24.0,SAFE,2
2026-03-17,Tuesday,4,12:15 PM,Cloud Computing,Akash Upadhayay,2,MCA,A,Room 202,180,116,64.44,Theory,0,0,1,72,11,3,17,0,Afternoon,2026-03-17 12:15:00,97.78,91.48333333333333,82.10571428571428,77.85592207792207,5,1.0,WARNING,1
2026-03-18,Wednesday,1,09:00 AM,Web Development,Prof. Sharma,2,MCA,A,Room 201,180,123,68.33,Theory,0,1,1,73,11,3,18,0,Morning,2026-03-18 09:00:00,64.44,85.74,79.80285714285715,77.82116580310881,1,20.75,WARNING,1
2026-03-18,Wednesday,2,10:00 AM,Financial Management,Prof. Kulkarni,2,MCA,A,Auditorium,180,173,96.11,Theory,0,0,0,73,11,3,18,0,Morning,2026-03-18 10:00:00,68.33,76.85,78.25428571428571,77.79664082687339,2,1.0,SAFE,2
2026-03-18,Wednesday,3,11:15 AM,HR Analytics,Ishwari Gaikwad,2,MCA,A,Auditorium,180,128,71.11,Theory,0,0,0,73,11,3,18,0,Morning,2026-03-18 11:15:00,96.11,76.29333333333334,83.41285714285713,77.84384020618556,3,1.25,WARNING,1
2026-03-18,Wednesday,4,12:15 PM,Python Programming,Ishwari Gaikwad,4,MCA,A,Room 201,180,147,81.67,Theory,0,0,0,73,11,3,18,0,Afternoon,2026-03-18 12:15:00,71.11,78.51666666666667,82.06285714285715,77.826529562982,4,1.0,SAFE,2
2026-03-18,Wednesday,5,02:00 PM,HR Analytics,Ishwari Gaikwad,4,MCA,A,Room 201,180,119,66.11,Theory,1,0,1,73,11,3,18,0,Afternoon,2026-03-18 14:00:00,81.67,82.96333333333332,82.06285714285714,77.83638461538462,5,1.75,WARNING,1
2026-03-19,Thursday,2,10:00 AM,Machine Learning,Prof. Deshmukh,4,MCA,A,Room 201,180,159,88.33,Theory,0,0,0,74,11,3,19,0,Morning,2026-03-19 10:00:00,66.11,72.96333333333332,77.93571428571428,77.80639386189259,1,20.0,SAFE,2
2026-03-19,Thursday,2,10:00 AM,Financial Management,Prof. Sharma,2,MCA,A,Lab 2,180,149,82.78,Practical,0,0,0,74,11,3,19,0,Morning,2026-03-19 10:00:00,88.33,78.70333333333333,76.58571428571429,77.83323979591837,2,24.0,SAFE,2
2026-03-19,Thursday,6,03:00 PM,Cloud Computing,Akash Upadhayay,2,MCA,A,Lab 1,180,150,83.33,Practical,0,0,0,74,11,3,19,0,Afternoon,2026-03-19 15:00:00,82.78,79.07333333333332,79.2057142857143,77.84582697201017,3,5.0,SAFE,2
2026-03-20,Friday,1,09:00 AM,Cloud Computing,Prof. Sharma,2,MCA,A,Room 202,180,132,73.33,Theory,0,0,0,75,11,3,20,0,Morning,2026-03-20 09:00:00,83.33,84.81333333333333,81.34857142857142,77.85974619289341,1,18.0,WARNING,1
2026-03-21,Saturday,2,10:00 AM,Web Development,Prof. Kulkarni,4,MCA,A,Room 201,180,148,82.22,Theory,0,0,0,76,11,3,21,1,Morning,2026-03-21 10:00:00,73.33,79.81333333333333,78.0942857142857,77.84827848101266,1,25.0,SAFE,2
2026-03-21,Saturday,3,11:15 AM,Financial Management,Prof. Sharma,4,MCA,A,Room 201,180,149,82.78,Theory,0,0,0,76,11,3,21,1,Morning,2026-03-21 11:15:00,82.22,79.62666666666667,79.68142857142857,77.85931818181818,2,1.25,SAFE,2
2026-03-21,Saturday,4,12:15 PM,Web Development,Prof. Kulkarni,2,MCA,A,Lab 2,180,139,77.22,Practical,0,0,0,76,11,3,21,1,Afternoon,2026-03-21 12:15:00,82.78,79.44333333333333,79.84,77.8717128463476,3,1.0,SAFE,2
2026-03-21,Saturday,4,12:15 PM,Cloud Computing,Prof. Deshmukh,2,MCA,A,Room 202,180,114,63.33,Theory,1,1,0,76,11,3,21,1,Afternoon,2026-03-21 12:15:00,77.22,80.74000000000001,81.42714285714285,77.87007537688443,4,24.0,WARNING,1
2026-03-21,Saturday,4,12:15 PM,HR Analytics,Ishwari Gaikwad,4,MCA,A,Auditorium,180,122,67.78,Theory,1,0,0,76,11,3,21,1,Afternoon,2026-03-21 12:15:00,63.33,74.44333333333333,77.85571428571428,77.83363408521303,5,24.0,WARNING,1
2026-03-21,Saturday,5,02:00 PM,Cloud Computing,Ishwari Gaikwad,4,MCA,A,Room 202,180,136,75.56,Theory,0,1,0,76,11,3,21,1,Afternoon,2026-03-21 14:00:00,67.78,69.44333333333334,75.71285714285715,77.80850000000001,6,1.75,SAFE,2
2026-03-21,Saturday,5,02:00 PM,Machine Learning,Prof. Patil,2,MCA,A,Auditorium,180,127,70.56,Theory,0,0,0,76,11,3,21,1,Afternoon,2026-03-21 14:00:00,75.56,68.89,74.60285714285715,77.8028927680798,7,24.0,WARNING,1
2026-03-21,Saturday,6,03:00 PM,Financial Management,Prof. Deshmukh,4,MCA,A,Room 202,180,131,72.78,Theory,0,0,0,76,11,3,21,1,Afternoon,2026-03-21 15:00:00,70.56,71.3,74.20714285714287,77.78487562189055,8,1.0,WARNING,1
2026-03-21,Saturday,6,03:00 PM,Web Development,Ishwari Gaikwad,2,MCA,A,Lab 1,180,155,86.11,Practical,0,0,0,76,11,3,21,1,Afternoon,2026-03-21 15:00:00,72.78,72.96666666666667,72.85857142857142,77.77245657568238,9,24.0,SAFE,2
